	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YFR009W	gene-YFR009W	789.589407202258	1.20098431215386	0.411855939329617	2.91603009078543	0.00354516307681682	0.00795825172654581
gene-YLL001W	gene-YLL001W	229.756715117922	-1.30377568853779	0.447424045763792	-2.91395981258032	0.00356875844614589	0.00800814611045396
gene-YJL174W	gene-YJL174W	1180.4618538288	1.18155844249835	0.405587640019473	2.91320130574399	0.00357743899536908	0.00802454682626883
gene-YNL169C	gene-YNL169C	238.446976981062	-1.64510923938503	0.564743000113707	-2.91302280692952	0.00357948457193781	0.00802605777916298
gene-YJL130C	gene-YJL130C	1456.29941446817	1.17068037111999	0.401927061749324	2.91266869671523	0.00358354578496435	0.00803079774302189
gene-YLR324W	gene-YLR324W	419.246678877641	-1.22096878985278	0.419202483429047	-2.91259913315718	0.00358434408667182	0.00803079774302189
gene-YBL008W	gene-YBL008W	69.6611225108184	1.54807664860377	0.532150542236296	2.90909531370235	0.00362476331482985	0.00811754678494949
gene-YFL019C	gene-YFL019C	15.4554396404826	-3.3416179896455	1.14871602464436	-2.90900267599215	0.00362583756394411	0.00811754678494949
gene-YNR011C	gene-YNR011C	246.080887069304	1.283716620699	0.441466860540336	2.90784368078679	0.00363930204356856	0.00814145963857594
gene-YNL278W	gene-YNL278W	75.8198056187904	-1.66926424395399	0.574046322768293	-2.9078911888227	0.00363874923250187	0.00814145963857594
gene-YJR056C	gene-YJR056C	578.092781176944	-1.18918143196217	0.40905091249056	-2.9071721774722	0.00364712393628386	0.008155839077699
gene-YHR081W	gene-YHR081W	465.949091143092	1.26252968209888	0.434433581970898	2.90615121503994	0.00365904573900342	0.00817937240090563
gene-YGR131W	gene-YGR131W	65.3244207441619	-1.75716020124122	0.604739128111325	-2.90564992334637	0.00366491229542039	0.00818935711543518
gene-YDR065W	gene-YDR065W	146.815198583797	1.3643301690814	0.469624201251577	2.9051530254305	0.00367073587117873	0.0081992382002274
gene-YDR022C	gene-YDR022C	262.098902350288	-1.38698545194404	0.477444535967461	-2.90501900735663	0.00367230798475686	0.00819961897359833
gene-YGL119W	gene-YGL119W	225.955146894945	1.40108029201989	0.482499898971312	2.90379395935002	0.00368670694377143	0.00822862862306863
gene-YDR170C	gene-YDR170C	563.391228646956	-1.21014651583421	0.41756048004993	-2.89813469821067	0.00375389329678102	0.00837539122279518
gene-YJR135W-A	gene-YJR135W-A	143.899952391538	-1.51978186536751	0.524671292486908	-2.89663621229177	0.00377186859673916	0.00841228794926577
gene-YCL004W	gene-YCL004W	123.168185420323	-1.41209381388251	0.487828163825751	-2.8946541397042	0.00379576499389978	0.00846235717008906
gene-YDR531W	gene-YDR531W	188.722752875957	1.46560805767424	0.506656877332793	2.89270337232898	0.00381941822068811	0.00851184632039063
gene-YNR075W	gene-YNR075W	97.2652356171153	-1.48595696144259	0.513740184361384	-2.89242890993576	0.0038227568271088	0.00851280069988065
gene-YJR161C	gene-YJR161C	44.1853682379705	-1.94872022654345	0.673728550214611	-2.89244121526792	0.00382260708623257	0.00851280069988065
gene-YLR262C	gene-YLR262C	115.634423396837	1.50526787887611	0.520687317419077	2.8909247998153	0.00384110020341353	0.00855039428842053
gene-YJR034W	gene-YJR034W	59.8321456889858	-1.79198651751281	0.620373210532251	-2.88856205762878	0.00387007655347521	0.00861161956554963
gene-YBL050W	gene-YBL050W	872.241014211628	-1.23032338916645	0.426079460925192	-2.8875444652857	0.00388261723412027	0.00863623985536259
gene-YEL020W-A	gene-YEL020W-A	310.955067650084	1.59342419248794	0.551947944017564	2.8869102779686	0.00389045153926795	0.0086503768547007
gene-YNCP0003W	gene-YNCP0003W	9.18650786605944	3.44403650432278	1.19489377446004	2.88229512776488	0.0039478977164894	0.00877477266013031
gene-YDR454C	gene-YDR454C	778.874653437103	1.16994986405615	0.406063015958307	2.88120271503937	0.00396160756749883	0.00880190059622794
gene-YPL162C	gene-YPL162C	117.005389219665	-1.45386818674317	0.505053176741291	-2.87864378187625	0.00399389174974009	0.00887026071981001
gene-YDR052C	gene-YDR052C	324.580861248256	1.2732135716794	0.442576944316441	2.87681856913238	0.00401706487307178	0.00891706105182306
gene-YOR367W	gene-YOR367W	250.242637036692	1.23672460597569	0.429904276292447	2.87674413625604	0.00401801246711207	0.00891706105182306
gene-YPL276W	gene-YPL276W	67.7288100965098	-2.62297227210592	0.912927656695366	-2.87314361972624	0.0040640931582805	0.00901590632383046
gene-YNCG0002C	gene-YNCG0002C	3.88526790561738	6.09692394760795	2.12236540122594	2.8727022896652	0.00406977433617863	0.00902166724768662
gene-YER140W	gene-YER140W	145.960277531119	1.33027887566801	0.463069598129271	2.87274068745201	0.00406927976089855	0.00902166724768662
gene-YDR427W	gene-YDR427W	748.896801869905	-1.22284222181998	0.425827915026482	-2.87168167860467	0.00408294013371256	0.00904742415993124
gene-YGL060W	gene-YGL060W	60.34666330654	-1.76587999223147	0.615352370376654	-2.86970535459316	0.00410854450347975	0.00910071387556097
gene-YDL133W	gene-YDL133W	280.196406384314	1.33987046913232	0.467289051475575	2.86732690376837	0.00413955180160712	0.00916592658569329
gene-YAL058W	gene-YAL058W	118.18384529479	1.38502298315473	0.483109165176149	2.86689444744798	0.00414521239212457	0.00917498770107028
gene-YNL048W	gene-YNL048W	229.023664153582	1.2625607020653	0.440730126714698	2.86470251415921	0.00417401162753822	0.00923234393520245
gene-YDR315C	gene-YDR315C	78.2510363089335	-1.63324048323315	0.57012976754018	-2.86468200087105	0.00417428200147188	0.00923234393520245
gene-YJL031C	gene-YJL031C	255.966208480824	-1.27616344259817	0.44550520138607	-2.86453096086809	0.00417627326272019	0.00923325721349703
gene-YER153C	gene-YER153C	21.539274216603	-2.5880018270566	0.904244499077803	-2.86205979654395	0.00420897489426327	0.00930204122834913
gene-YDR070C	gene-YDR070C	1678.47042739636	-4.45382038742437	1.55626950771484	-2.86185674482833	0.00421167223612251	0.00930448737965131
gene-YDR023W	gene-YDR023W	2582.07063819662	1.1537838709897	0.403311795927191	2.86077392885873	0.00422608287256993	0.00933170017663786
gene-YFL007W	gene-YFL007W	702.103425306534	-1.32757396963539	0.464074481629249	-2.86069159625974	0.00422718042189578	0.00933170017663786
gene-YKL034W	gene-YKL034W	175.530782183278	-1.49368833336513	0.522463212546369	-2.8589349402903	0.00425065952671514	0.00937999178848871
gene-YDR107C	gene-YDR107C	34.158190209175	-2.10453104984411	0.736313390867939	-2.8582001576304	0.00426051551627352	0.00939819599177983
gene-YGL160W	gene-YGL160W	297.941989014243	-1.3651153597919	0.477670308029872	-2.85786103269062	0.00426507134673913	0.00940469935108327
gene-YIL164C	gene-YIL164C	46.0727853495791	-1.86296316388244	0.652640555259323	-2.85450107087232	0.0043104486387209	0.00950117729333732
gene-YER091C	gene-YER091C	1769.47577305881	1.39977120932141	0.490450853230758	2.85404990143388	0.00431657503930126	0.00951109754422312
gene-YDR408C	gene-YDR408C	441.458783501705	1.18243266725331	0.4145284736017	2.85247634976566	0.00433800402986737	0.00955471520132684
gene-YGL131C	gene-YGL131C	232.866673526479	-1.41629438269395	0.496811462987097	-2.85076832603344	0.00436137341420924	0.00960257225183442
gene-YOL060C	gene-YOL060C	429.186497398777	-1.25631069429121	0.440930121270512	-2.84922855955322	0.00438253843458518	0.00964554170140078
gene-YDR152W	gene-YDR152W	872.062946260696	1.13336050329768	0.39800422928934	2.84760919581525	0.00440489797222281	0.00969110685878279
gene-YLR210W	gene-YLR210W	68.4514082465632	1.62324107222954	0.570327166571232	2.84615772730652	0.00442502709451496	0.00973152758169604
gene-YML103C	gene-YML103C	310.870354640341	1.2594449357771	0.442524643149716	2.84604474637359	0.00442659741793045	0.00973152758169604
gene-YML116W	gene-YML116W	211.56327627495	1.32920556087905	0.467234067412205	2.8448387084463	0.00444339165155792	0.00976477879850256
gene-YGL054C	gene-YGL054C	610.302040493344	1.1500846044324	0.40434386107912	2.84432314951694	0.00445058847692101	0.0097769217386361
gene-YJL099W	gene-YJL099W	90.1974639315614	-1.56429246628862	0.550228955718497	-2.8429846339983	0.00446932251158764	0.00981439065044584
gene-YPR005C	gene-YPR005C	117.281335780688	-1.48513498349155	0.522505026538558	-2.84233626101195	0.00447842288719736	0.00983068438653079
gene-YBR130C	gene-YBR130C	178.415935153679	1.46838457894675	0.516638782962317	2.84218805744178	0.00448050538567861	0.00983156658147781
gene-YLR125W	gene-YLR125W	26.0919219467412	-2.55082057023674	0.898213501346167	-2.83988224003958	0.00451301904765935	0.00989919813603568
gene-YGL244W	gene-YGL244W	518.769145906116	1.16026989849626	0.408692658312937	2.83897905894811	0.00452581269515495	0.00992353983008114
gene-YOL089C	gene-YOL089C	183.061778543895	1.33145839115675	0.469179489758867	2.83784440756575	0.00454193170276883	0.00995515191502348
gene-YDL104C	gene-YDL104C	63.7619953785454	-1.77165280086812	0.62483204600336	-2.83540642993621	0.0045767419792215	0.0100276931005415
gene-YJL062W-A	gene-YJL062W-A	253.862733490642	-1.42308926603166	0.502000669341916	-2.83483539553288	0.00458493025138803	0.0100418726958517
gene-YHL003C	gene-YHL003C	211.671751653485	1.41597258155769	0.499949196637894	2.83223293702631	0.00462241613975175	0.0101201850365074
gene-YBR278W	gene-YBR278W	121.847426092136	-1.43615527922935	0.507457215496928	-2.83010120926744	0.0046533281429644	0.0101840514913362
gene-YBR108W	gene-YBR108W	251.689418886894	-1.28065487030237	0.452612294557661	-2.8294743331132	0.00466245396833626	0.0102002078215285
gene-YBR060C	gene-YBR060C	207.325132995542	1.31965095166656	0.466637605370409	2.82799957928604	0.00468398680929525	0.0102434851717298
gene-YDL121C	gene-YDL121C	315.46198291311	1.25448961434188	0.443794560716376	2.82673499268867	0.00470252266079596	0.0102801784625024
gene-YNR006W	gene-YNR006W	605.104758162592	-1.18895816024346	0.420786570045583	-2.82556109173033	0.00471978867900732	0.0103102179881228
gene-YOR371C	gene-YOR371C	266.81099284615	-1.53292494764341	0.542508493071272	-2.82562386989584	0.00471886387223228	0.0103102179881228
gene-YBR272C	gene-YBR272C	206.411949165471	-1.38058423041105	0.488822885924225	-2.82430358758829	0.00473834799627027	0.010346896520411
gene-YGL002W	gene-YGL002W	226.822380258255	-1.27782760533552	0.452474470618585	-2.82408774043889	0.00474154028650805	0.010350003983609
gene-YDL131W	gene-YDL131W	687.985045035877	1.13372923474207	0.401880137569958	2.82106311995754	0.00478647839495851	0.0104441994071269
gene-YBR133C	gene-YBR133C	162.088729817083	1.28754877603619	0.456494616281348	2.82051251014676	0.00479470039256492	0.0104582391112993
gene-YOR253W	gene-YOR253W	133.713054531824	1.51059268588349	0.535670984132173	2.82000095325448	0.00480235068223416	0.0104710218006224
gene-YNL230C	gene-YNL230C	205.568785761664	1.26463795709863	0.44865861971265	2.81870870531494	0.00482172535864534	0.0105093492354975
gene-YDL212W	gene-YDL212W	645.689070475828	1.18069408067013	0.418998974586679	2.81789253024979	0.00483399868755292	0.0105321759114282
gene-YDL160C	gene-YDL160C	475.639920260487	-1.22736429602831	0.435890991644083	-2.81575971872915	0.00486620465001245	0.0105983980649936
gene-YGL179C	gene-YGL179C	54.3123877408826	1.89154004282874	0.671932972315873	2.81507251580376	0.00487662285186604	0.0106171357214054
gene-YLR240W	gene-YLR240W	189.093624629486	-1.30649545086897	0.464253293293863	-2.81418671604766	0.00489008160725263	0.0106424767122127
gene-YJL095W	gene-YJL095W	133.020377885988	-1.35107939660952	0.480189528591115	-2.81363777459623	0.00489843902470353	0.0106567007417314
gene-YGL145W	gene-YGL145W	230.393491592475	1.25590761718907	0.446401908116908	2.81340109518565	0.00490204636011158	0.0106605840916925
gene-YPL190C	gene-YPL190C	1048.28779701849	-1.14008716704459	0.405278738056079	-2.81309395235738	0.00490673124215366	0.0106668070481601
gene-YHL022C	gene-YHL022C	34.0546133072211	-1.97092113577843	0.70099645545455	-2.81159928904408	0.00492958735917794	0.0107125133919729
gene-YDL059C	gene-YDL059C	27.6470930532798	1.97419583420949	0.703478257849106	2.80633525227293	0.00501085285309085	0.010885068396057
gene-YLR396C	gene-YLR396C	194.984506748399	1.24329077458335	0.44313863823455	2.80564741439966	0.00502156060827298	0.0109042797172966
gene-YHR120W	gene-YHR120W	76.8268751541798	1.45768160540161	0.519610750062508	2.80533381040761	0.00502644942797948	0.0109108456970983
gene-YML015C	gene-YML015C	233.486509786425	1.21417415728761	0.433313173278815	2.80207072427578	0.00507757409912442	0.0110177331156817
gene-YEL032W	gene-YEL032W	387.24674430216	1.30318744301561	0.465106489031563	2.801911978758	0.00508007320568068	0.0110190686886288
gene-YIR034C	gene-YIR034C	161.263723442012	1.38823422815075	0.496218620256836	2.79762623061629	0.00514796470092875	0.0111621918089078
gene-YPL224C	gene-YPL224C	276.254775134353	-1.22662888942711	0.438633785476716	-2.7964760810524	0.00516632349513021	0.0111978482573219
gene-YDL233W	gene-YDL233W	205.656455166646	-1.26858237225886	0.454014868165492	-2.79414279401188	0.00520374951072073	0.0112747906065616
gene-YNCL0048W	gene-YNCL0048W	11.8963021294793	-3.6128471666569	1.29330726007914	-2.79349484702948	0.00521418597486065	0.0112932202713568
gene-YIL067C	gene-YIL067C	98.7582400228525	1.50554891295203	0.538983889642015	2.79330967378635	0.00521717202771332	0.0112955056854637
gene-YBL025W	gene-YBL025W	117.185935433634	1.37441599371716	0.492255441694303	2.79207882189485	0.00523705970481764	0.0113343689504932
gene-YGL262W	gene-YGL262W	55.0612135986425	-1.70741850216091	0.611836571990203	-2.79064472495811	0.00526031771442625	0.0113804950552491
gene-YKL138C-A	gene-YKL138C-A	128.919989778633	-1.35680823046369	0.487065193650165	-2.78568094816116	0.00534154179653887	0.011551948062755
gene-YEL072W	gene-YEL072W	69.5779947824886	1.65787396743916	0.595373966332505	2.78459264460561	0.00535950078761783	0.0115865039200164
gene-YNL031C	gene-YNL031C	3524.76896495378	-1.60315274003086	0.575921018659787	-2.78363297759391	0.00537538226039132	0.0116165445967082
gene-YDR519W	gene-YDR519W	162.813312856336	-1.39591223839428	0.501649929715424	-2.782642148851	0.0053918240013605	0.0116477734150513
gene-YPL261C	gene-YPL261C	59.0273447108928	-1.72070669973701	0.618716370684755	-2.78109127423386	0.00541765027784921	0.0116992447860531
gene-YER014W	gene-YER014W	114.734618299841	-1.37129090010567	0.493876983086373	-2.776583941078	0.00549334481945388	0.0118583273777879
gene-YBR166C	gene-YBR166C	205.012650655042	1.31195421106476	0.472534919558578	2.77641748104105	0.00549615847858497	0.0118600247509119
gene-YMR107W	gene-YMR107W	5579.14014533669	-4.08509042011526	1.4722757749192	-2.77467746851942	0.00552564771086269	0.0119192622081662
gene-YML114C	gene-YML114C	272.46322976682	1.19353098526766	0.431007044226955	2.76916816384834	0.00561996200415061	0.0121182372739702
gene-YKL204W	gene-YKL204W	421.003743369979	-1.23316598700878	0.445486956529035	-2.76813039963473	0.00563788928114174	0.0121524142574352
gene-YPR042C	gene-YPR042C	218.567621832448	-1.33152703788109	0.481805270819382	-2.76362073751628	0.00571639393936289	0.0123170919135443
gene-YER033C	gene-YER033C	193.884368050982	-1.26946433881531	0.459947887067724	-2.76001776398722	0.00577982186355113	0.0124445925291771
gene-YNCP0014C	gene-YNCP0014C	24.7137851377705	-2.34261797096403	0.848735820493818	-2.76012619521706	0.00577790378078107	0.0124445925291771
gene-YBR085W	gene-YBR085W	10.9296423451948	3.02133300839078	1.09484682022245	2.75959426705638	0.00578731876910135	0.0124561496685956
gene-YMR234W	gene-YMR234W	204.571851418064	1.24459219529995	0.451108185438443	2.75896610940523	0.00579845480524591	0.0124709414009884
gene-YDR141C	gene-YDR141C	260.83296003594	-1.2001337189361	0.434980380858936	-2.75905252684329	0.00579692164377334	0.0124709414009884
gene-YIL066C	gene-YIL066C	66.527145923274	-1.8228133441635	0.663010877809439	-2.74929628633847	0.00597233738930868	0.0128401961512149
gene-YDR042C	gene-YDR042C	10.0290610837557	3.16730728730749	1.15211427691641	2.74912597714237	0.00597544154983676	0.012842150281611
gene-YGR227W	gene-YGR227W	122.668156507142	1.31766243626627	0.479533183077595	2.74780241027252	0.00599961529078157	0.0128893681421492
gene-YCR071C	gene-YCR071C	194.114705441762	-1.33636952983197	0.486417993696599	-2.74736861536731	0.00600755730940273	0.0129016924596204
gene-YJL059W	gene-YJL059W	103.033591333142	-1.67717985963966	0.610950195986738	-2.7451989878338	0.00604742169601787	0.0129825383198916
gene-YDR108W	gene-YDR108W	82.8656718284281	1.4544523488499	0.530535351280319	2.74148055419857	0.00611629809989242	0.0131255846971279
gene-YER007C-A	gene-YER007C-A	559.533981755378	1.14627158874025	0.418497991547074	2.73901335703619	0.00616238697696101	0.0132196420297844
gene-YDR498C	gene-YDR498C	250.709803743565	-1.25895191424177	0.459712054794072	-2.73856624187443	0.00617077277959008	0.0132327788711884
gene-YHR117W	gene-YHR117W	218.258577166217	-1.33088865826587	0.486416322090791	-2.73611019577886	0.00621702031040883	0.0133270680893703
gene-YNL247W	gene-YNL247W	875.17453575836	1.25500103724206	0.459088860018386	2.73367782697188	0.00626312932601456	0.0134209914128883
gene-YGR120C	gene-YGR120C	196.035590688478	1.2074361978565	0.441850625837616	2.73267961444562	0.0062821407899478	0.0134518754103934
gene-YOR268C	gene-YOR268C	5.74658266720545	-5.23808408565301	1.91678365290673	-2.73274663925146	0.00628086264352783	0.0134518754103934
gene-YJR062C	gene-YJR062C	139.500674888212	-1.30237902697926	0.476890742482363	-2.73097988902024	0.00631463248538376	0.0135165020268917
gene-YHR026W	gene-YHR026W	729.469207084265	1.10355186423383	0.404850568869958	2.72582515399231	0.00641409656960416	0.0137243836621011
gene-YLR375W	gene-YLR375W	703.682650268458	1.14269540060658	0.419501589958725	2.72393580372129	0.00645090441703894	0.0137980953709974
gene-YBR259W	gene-YBR259W	110.970622243769	1.31562282560075	0.48320151883851	2.72272079931198	0.00647467511176457	0.0138438777060756
gene-YGL226W	gene-YGL226W	46.2034948361189	-1.75955574265005	0.646544079491218	-2.72147839329792	0.00649906335218168	0.0138909465145279
gene-YDL223C	gene-YDL223C	2611.15321318322	-4.50449217750626	1.65666517735105	-2.71901180702596	0.00654772708101439	0.0139898478538839
gene-YLR194C	gene-YLR194C	299.991289121539	-1.25113012222918	0.460315771359656	-2.71798230708815	0.00656813502571208	0.0140283278205242
gene-YDR117C	gene-YDR117C	147.609295072321	1.28012133573066	0.471286118416248	2.71622966539412	0.0066030095452095	0.0140976663647721
gene-YGR237C	gene-YGR237C	224.105062395738	-1.27125110732151	0.468065373280535	-2.71596913570358	0.00660820782373746	0.0141036175734637
gene-YPL268W	gene-YPL268W	300.320773864338	-1.30576757615757	0.480915793961853	-2.71516883527668	0.0066241990234151	0.0141325909142882
gene-YDR331W	gene-YDR331W	167.787368627985	1.27562653602434	0.469855881068643	2.71493150862142	0.00662894784941037	0.0141375665034818
gene-YOR279C	gene-YOR279C	75.412059111861	1.48725209661135	0.547931346103472	2.71430373018026	0.00664152424442871	0.0141592262499665
gene-YLR225C	gene-YLR225C	384.574201405853	1.31977847224101	0.486382584939192	2.71345749849577	0.00665851089922318	0.014190269129492
gene-YNL297C	gene-YNL297C	204.403673760184	-1.23175344323111	0.454658876229464	-2.70918155925201	0.00674494184284027	0.0143692315297216
gene-YJL165C	gene-YJL165C	804.816908023421	-1.10997029054028	0.410789689035098	-2.70204029012384	0.0068915410861837	0.0146761977991171
gene-YEL030W	gene-YEL030W	95.3338481030968	-1.46290432162976	0.541844335424417	-2.69986087514211	0.00693684777289321	0.0147673069401111
gene-YIL007C	gene-YIL007C	360.971459356827	-1.17975588964801	0.437046165355226	-2.69938506081874	0.00694677473324106	0.0147830600907458
gene-YMR317W	gene-YMR317W	158.8067607336	-1.33274697361312	0.494134174568094	-2.69713580279694	0.00699387416635217	0.0148778777720583
gene-YPL010W	gene-YPL010W	513.641664029391	-1.15294944432622	0.427563564513331	-2.69655681638485	0.00700604445634985	0.0148983497163383
gene-YPL175W	gene-YPL175W	178.008507673299	1.24936859835244	0.463536527741098	2.69529696923962	0.00703259217547823	0.0149493692683676
gene-YMR024W	gene-YMR024W	235.468290006455	1.37026501905015	0.50861548076238	2.69410796737098	0.00705772985227184	0.014997355479764
gene-YJL139C	gene-YJL139C	247.584861859653	1.22907714004767	0.45657141885648	2.691971265144	0.0071031064976356	0.0150882981158926
gene-YNR018W	gene-YNR018W	1297.02463882052	1.07419363206747	0.399106436549272	2.69149663772676	0.00711322153318185	0.0151042998073008
gene-YDL048C	gene-YDL048C	1129.31265305789	1.16255642265784	0.432198265769033	2.68986831909017	0.00714802184987164	0.0151726878888785
gene-YDR303C	gene-YDR303C	148.693662976063	1.34977892128388	0.501859309429945	2.6895564073865	0.00715470542150855	0.0151813662371509
gene-YNL155W	gene-YNL155W	116.528013778002	1.51122315452496	0.562076837526125	2.688641576437	0.00717434057419157	0.015217509919877
gene-YKR095W	gene-YKR095W	431.98739252574	-1.18315284531557	0.440082228883789	-2.6884813056789	0.0071777854641653	0.0152192986463817
gene-YNL019C	gene-YNL019C	12.1425320813578	-3.66031846903723	1.36188403582899	-2.68768733074191	0.00719487321797086	0.0152500030163513
gene-YNL159C	gene-YNL159C	255.694656198317	-1.271754714901	0.47345928606439	-2.68609097409918	0.00722934020135431	0.0153175082136627
gene-YMR169C	gene-YMR169C	98.4170067272385	-1.43526877954644	0.534375492107592	-2.68588062279147	0.00723389293489598	0.0153216052386464
gene-YJR042W	gene-YJR042W	532.709494660512	1.10140357174864	0.410536653053299	2.68283858105515	0.00730002157891769	0.0154560717468941
gene-YKL069W	gene-YKL069W	148.791390285002	-1.26590882471294	0.471991515471841	-2.68205843371451	0.00731706776702272	0.0154865580452543
gene-YER058W	gene-YER058W	47.0066325238585	-1.98219149076949	0.739366808502004	-2.68093112643982	0.00734176247509474	0.0155332045133108
gene-YMR113W	gene-YMR113W	103.022663665161	1.41206948545608	0.526933057572773	2.679789140504	0.00736685494595966	0.0155806585082661
gene-YGL216W	gene-YGL216W	136.516617941075	1.25752658665707	0.469618359844966	2.67776282654754	0.00741156788641964	0.0156695598610607
gene-YPR134W	gene-YPR134W	195.62595774895	-1.20718389282403	0.450937629485948	-2.67705290906899	0.00742729051628856	0.0156971277168671
gene-YLR248W	gene-YLR248W	1705.63201011393	-1.08797563438627	0.406443640288883	-2.67681795589907	0.00743250063803864	0.0157024661367014
gene-YPR007C	gene-YPR007C	28.8948246760142	-2.13150818043854	0.797221101501904	-2.67367255636227	0.00750256671791522	0.0158447708663552
gene-YDR081C	gene-YDR081C	311.119963639383	1.19300448858133	0.446483108747507	2.67200363285409	0.0075399832152395	0.0159123022399535
gene-YDR540C	gene-YDR540C	54.4048649802478	-1.62702107545815	0.608895712221624	-2.67208496102196	0.00753815600432944	0.0159123022399535
gene-YAL041W	gene-YAL041W	260.598200972972	1.25656101427245	0.470579267777356	2.67024303940853	0.00757963617995641	0.0159902169681734
gene-YOL109W	gene-YOL109W	4286.83791476789	-1.03827657384204	0.389064852931149	-2.66864654059557	0.00761575484695714	0.0160606221538209
gene-YOR153W	gene-YOR153W	764.383629299533	1.43330099648984	0.537524134550918	2.66648677586786	0.0076648621847915	0.0161583581192902
gene-YEL025C	gene-YEL025C	68.5427432138739	-1.50561873217343	0.564775045406569	-2.66587333207962	0.00767886193291507	0.0161820397361503
gene-YMR168C	gene-YMR168C	189.993481363711	-1.21786520842023	0.456875055558285	-2.66564171889848	0.00768415366556921	0.0161873600805113
gene-YFL038C	gene-YFL038C	2054.1858243133	-1.07042428714769	0.401664854718464	-2.66496875336024	0.0076995476511098	0.0162139502372183
gene-YDR029W	gene-YDR029W	63.9607676432522	-1.54426401996511	0.579828507141552	-2.6633116532646	0.00773757145025269	0.016288158684411
gene-YCL048W	gene-YCL048W	18.6011920179481	-2.49917438077342	0.939732800342038	-2.65945211220017	0.00782678556107463	0.0164700343641319
gene-YOR052C	gene-YOR052C	646.514689742985	-1.09688656381036	0.412485608923362	-2.65921171570899	0.00783237274368313	0.0164758649948027
gene-YKL179C	gene-YKL179C	368.867253048701	-1.13028952817147	0.425094834906249	-2.65891146012334	0.00783935616160198	0.016484627442621
gene-YAL033W	gene-YAL033W	96.1971994829406	1.41745845727905	0.533538404603389	2.65671307828859	0.00789065682471839	0.016586540576573
gene-YNL091W	gene-YNL091W	1269.94403029929	-1.18413933531691	0.445740272606297	-2.65656797935961	0.00789405335695793	0.0165877198772284
gene-YDR017C	gene-YDR017C	360.417376571908	1.11617962143082	0.420282053889785	2.65578701517321	0.0079123569731318	0.0166202112362014
gene-YDR013W	gene-YDR013W	77.3954316163725	1.66312053688761	0.626665946680742	2.65391879947626	0.00795629704175674	0.0167065102994533
gene-YJR089W	gene-YJR089W	199.930848761698	1.18553154645339	0.447046461221649	2.65192021252931	0.00800354523348503	0.0167996912866478
gene-YKL127W	gene-YKL127W	99.9265810851667	-1.50928352900446	0.569239080192074	-2.65140532602784	0.0080157581910533	0.0168192917566936
gene-YDR003W	gene-YDR003W	360.676813685505	-1.12208043134036	0.423514774754919	-2.649448137883	0.00806233453541015	0.0169109562682501
gene-YLR361C-A	gene-YLR361C-A	122.916746497828	-1.35655124540225	0.51247971069893	-2.64703405243528	0.0081201175840322	0.0170260529987772
gene-YGL082W	gene-YGL082W	246.989022138608	-1.2692535884564	0.479679542921376	-2.64604485887871	0.0081439015907661	0.0170698044808247
gene-YOR130C	gene-YOR130C	43.0117293380816	1.94089883439892	0.733694650358495	2.64537683823995	0.0081599986223484	0.0170974183168833
gene-YDR316W	gene-YDR316W	154.480516000377	-1.25706196803042	0.475426759472815	-2.64407070696721	0.00819155425098201	0.0171573907512513
gene-YNR019W	gene-YNR019W	530.121823099439	-1.12064478535633	0.424237478685234	-2.64155064476941	0.0082527467709035	0.0172793731602668
gene-YNL101W	gene-YNL101W	1015.44261563705	-1.22014224813855	0.462414681301764	-2.63863215740399	0.00832412480659015	0.017422586804491
gene-YPL168W	gene-YPL168W	154.76350277329	-1.30359487761879	0.49431948915086	-2.63715047905171	0.00836057346440198	0.0174926161540599
gene-YBR120C	gene-YBR120C	184.525210204419	-1.20171746977491	0.455762700429683	-2.63671745985785	0.00837125247692515	0.0175086975295002
gene-YNR059W	gene-YNR059W	231.035817952072	-1.23948505108018	0.47051890321854	-2.63429384579789	0.00843124861518814	0.0176278786271803
gene-YPL216W	gene-YPL216W	147.59168629899	1.21182064907931	0.460192081376956	2.6332931358866	0.00845613298174779	0.0176735898332349
gene-YJR139C	gene-YJR139C	1060.35302175784	-1.07786406983607	0.409404915453052	-2.63275800839687	0.00846946677826239	0.0176951359474411
gene-YKL130C	gene-YKL130C	126.88520546853	1.32829139067182	0.504893462527297	2.63083499640284	0.00851753787649598	0.0177892169144954
gene-YPR122W	gene-YPR122W	70.292834898649	-1.45822856413628	0.554500787184079	-2.62980431739619	0.00854340289074554	0.0178368689903146
gene-YOL019W	gene-YOL019W	122.08986125677	-1.32647239838951	0.504538292400167	-2.62908171365799	0.00856157857156855	0.017868439045193
gene-YKL048C	gene-YKL048C	160.217271962073	1.25299835127987	0.477007806648469	2.62678793473765	0.00861950334402359	0.0179700978483742
gene-YGL224C	gene-YGL224C	150.7003195477	1.22148438777691	0.464990360102446	2.62690260397612	0.00861659930535361	0.0179700978483742
gene-YNL147W	gene-YNL147W	217.765805713294	1.17876626907328	0.448718332260766	2.62696258281745	0.00861508066857141	0.0179700978483742
gene-YPL096W	gene-YPL096W	136.15407714465	-1.29816065001424	0.495087584299288	-2.62208282167198	0.00873941900059415	0.0182136092459835
gene-YNL288W	gene-YNL288W	362.121530629811	1.14741886773651	0.437834316037751	2.62066911090993	0.00877573928667987	0.0182827901805831
gene-YKL005C	gene-YKL005C	611.227025559307	-1.19675905913543	0.457074818754615	-2.61830013387354	0.00883690419828367	0.0184036630686933
